id,sex,age,topic,sign,filename
3358564,female,34,Education,Scorpio,..\Data\3358564.female.34.Education.Scorpio.xml
3358723,male,36,Non-Profit,Pisces,..\Data\3358723.male.36.Non-Profit.Pisces.xml
3358801,female,23,Science,Leo,..\Data\3358801.female.23.Science.Leo.xml
3358927,male,24,HumanResources,Sagittarius,..\Data\3358927.male.24.HumanResources.Sagittarius.xml
3358957,female,15,indUnk,Leo,..\Data\3358957.female.15.indUnk.Leo.xml
3358974,male,15,Student,Pisces,..\Data\3358974.male.15.Student.Pisces.xml
3359005,male,14,Student,Scorpio,..\Data\3359005.male.14.Student.Scorpio.xml
3359032,female,24,indUnk,Pisces,..\Data\3359032.female.24.indUnk.Pisces.xml
3359058,female,35,indUnk,Scorpio,..\Data\3359058.female.35.indUnk.Scorpio.xml
3359077,female,17,Student,Cancer,..\Data\3359077.female.17.Student.Cancer.xml
3359141,male,16,indUnk,Sagittarius,..\Data\3359141.male.16.indUnk.Sagittarius.xml
3359224,male,34,Military,Capricorn,..\Data\3359224.male.34.Military.Capricorn.xml
3359278,male,25,Tourism,Gemini,..\Data\3359278.male.25.Tourism.Gemini.xml
3359291,female,25,indUnk,Cancer,..\Data\3359291.female.25.indUnk.Cancer.xml
3359590,female,14,Arts,Taurus,..\Data\3359590.female.14.Arts.Taurus.xml
3359611,male,16,Student,Gemini,..\Data\3359611.male.16.Student.Gemini.xml
3359666,female,45,Non-Profit,Scorpio,..\Data\3359666.female.45.Non-Profit.Scorpio.xml
3359703,male,23,Student,Aquarius,..\Data\3359703.male.23.Student.Aquarius.xml
3359738,male,16,Student,Leo,..\Data\3359738.male.16.Student.Leo.xml
3359834,male,16,Student,Virgo,..\Data\3359834.male.16.Student.Virgo.xml
3359838,female,45,indUnk,Leo,..\Data\3359838.female.45.indUnk.Leo.xml
3359886,male,27,Education,Sagittarius,..\Data\3359886.male.27.Education.Sagittarius.xml
3360042,male,26,Non-Profit,Aquarius,..\Data\3360042.male.26.Non-Profit.Aquarius.xml
3360218,male,27,Manufacturing,Capricorn,..\Data\3360218.male.27.Manufacturing.Capricorn.xml
3360309,male,23,indUnk,Pisces,..\Data\3360309.male.23.indUnk.Pisces.xml
3360311,female,27,indUnk,Leo,..\Data\3360311.female.27.indUnk.Leo.xml
3360312,male,24,Government,Aries,..\Data\3360312.male.24.Government.Aries.xml
3360340,male,17,indUnk,Scorpio,..\Data\3360340.male.17.indUnk.Scorpio.xml
3360363,female,23,Student,Capricorn,..\Data\3360363.female.23.Student.Capricorn.xml
3360382,female,24,Student,Leo,..\Data\3360382.female.24.Student.Leo.xml
3360451,male,15,indUnk,Capricorn,..\Data\3360451.male.15.indUnk.Capricorn.xml
3360464,female,23,indUnk,Leo,..\Data\3360464.female.23.indUnk.Leo.xml
3360487,female,16,Student,Sagittarius,..\Data\3360487.female.16.Student.Sagittarius.xml
3360740,female,40,indUnk,Scorpio,..\Data\3360740.female.40.indUnk.Scorpio.xml
3360798,female,17,Law,Virgo,..\Data\3360798.female.17.Law.Virgo.xml
3360808,female,24,indUnk,Scorpio,..\Data\3360808.female.24.indUnk.Scorpio.xml
3360862,male,25,Banking,Cancer,..\Data\3360862.male.25.Banking.Cancer.xml
3360882,female,23,indUnk,Libra,..\Data\3360882.female.23.indUnk.Libra.xml
3360915,male,36,Education,Taurus,..\Data\3360915.male.36.Education.Taurus.xml
3361005,female,26,Marketing,Taurus,..\Data\3361005.female.26.Marketing.Taurus.xml
3361075,female,16,Student,Capricorn,..\Data\3361075.female.16.Student.Capricorn.xml
3361107,male,35,Science,Virgo,..\Data\3361107.male.35.Science.Virgo.xml
3361208,female,15,indUnk,Libra,..\Data\3361208.female.15.indUnk.Libra.xml
3361259,female,15,Student,Pisces,..\Data\3361259.female.15.Student.Pisces.xml
3361354,female,16,indUnk,Libra,..\Data\3361354.female.16.indUnk.Libra.xml
3361373,male,16,LawEnforcement-Security,Aquarius,..\Data\3361373.male.16.LawEnforcement-Security.Aquarius.xml
3361387,female,26,Telecommunications,Taurus,..\Data\3361387.female.26.Telecommunications.Taurus.xml
3361437,male,26,Technology,Aries,..\Data\3361437.male.26.Technology.Aries.xml
3361478,female,15,indUnk,Libra,..\Data\3361478.female.15.indUnk.Libra.xml
3361501,male,17,Non-Profit,Aquarius,..\Data\3361501.male.17.Non-Profit.Aquarius.xml
3361522,female,13,indUnk,Libra,..\Data\3361522.female.13.indUnk.Libra.xml
3361530,female,36,indUnk,Virgo,..\Data\3361530.female.36.indUnk.Virgo.xml
3361574,male,24,Communications-Media,Aquarius,..\Data\3361574.male.24.Communications-Media.Aquarius.xml
3361628,female,15,indUnk,Virgo,..\Data\3361628.female.15.indUnk.Virgo.xml
3361658,male,17,Student,Virgo,..\Data\3361658.male.17.Student.Virgo.xml
3361723,male,23,Military,Taurus,..\Data\3361723.male.23.Military.Taurus.xml
3361739,female,38,Accounting,Pisces,..\Data\3361739.female.38.Accounting.Pisces.xml
3361806,female,27,Student,Gemini,..\Data\3361806.female.27.Student.Gemini.xml
3361810,male,16,Student,Leo,..\Data\3361810.male.16.Student.Leo.xml
3361839,male,16,Student,Capricorn,..\Data\3361839.male.16.Student.Capricorn.xml
3361985,female,24,indUnk,Scorpio,..\Data\3361985.female.24.indUnk.Scorpio.xml
3361994,female,24,Non-Profit,Capricorn,..\Data\3361994.female.24.Non-Profit.Capricorn.xml
3362084,female,23,Education,Aries,..\Data\3362084.female.23.Education.Aries.xml
3362195,female,15,indUnk,Virgo,..\Data\3362195.female.15.indUnk.Virgo.xml
3362256,male,15,indUnk,Scorpio,..\Data\3362256.male.15.indUnk.Scorpio.xml
3362274,male,17,Student,Aries,..\Data\3362274.male.17.Student.Aries.xml
3362382,male,14,Education,Gemini,..\Data\3362382.male.14.Education.Gemini.xml
3362389,female,27,indUnk,Sagittarius,..\Data\3362389.female.27.indUnk.Sagittarius.xml
3362491,female,17,Arts,Sagittarius,..\Data\3362491.female.17.Arts.Sagittarius.xml
3362509,female,33,indUnk,Pisces,..\Data\3362509.female.33.indUnk.Pisces.xml
3362549,male,39,Telecommunications,Taurus,..\Data\3362549.male.39.Telecommunications.Taurus.xml
3362588,female,14,Student,Capricorn,..\Data\3362588.female.14.Student.Capricorn.xml
3362610,female,16,indUnk,Pisces,..\Data\3362610.female.16.indUnk.Pisces.xml
3362751,female,15,indUnk,Virgo,..\Data\3362751.female.15.indUnk.Virgo.xml
3362800,male,24,Student,Gemini,..\Data\3362800.male.24.Student.Gemini.xml
3362837,female,13,Education,Taurus,..\Data\3362837.female.13.Education.Taurus.xml
3362850,female,23,indUnk,Gemini,..\Data\3362850.female.23.indUnk.Gemini.xml
3362932,female,23,Marketing,Cancer,..\Data\3362932.female.23.Marketing.Cancer.xml
3362962,female,23,indUnk,Capricorn,..\Data\3362962.female.23.indUnk.Capricorn.xml
3363036,female,23,indUnk,Aries,..\Data\3363036.female.23.indUnk.Aries.xml
3363100,female,14,indUnk,Leo,..\Data\3363100.female.14.indUnk.Leo.xml
3363240,male,16,Student,Aquarius,..\Data\3363240.male.16.Student.Aquarius.xml
3363271,female,27,Student,Virgo,..\Data\3363271.female.27.Student.Virgo.xml
3363489,male,26,Technology,Aquarius,..\Data\3363489.male.26.Technology.Aquarius.xml
3363587,male,14,Student,Capricorn,..\Data\3363587.male.14.Student.Capricorn.xml
3363594,female,16,indUnk,Aquarius,..\Data\3363594.female.16.indUnk.Aquarius.xml
3363605,female,16,Education,Cancer,..\Data\3363605.female.16.Education.Cancer.xml
3363676,male,23,Internet,Libra,..\Data\3363676.male.23.Internet.Libra.xml
3363713,female,27,indUnk,Gemini,..\Data\3363713.female.27.indUnk.Gemini.xml
3363755,female,27,indUnk,Virgo,..\Data\3363755.female.27.indUnk.Virgo.xml
3363764,male,27,Architecture,Cancer,..\Data\3363764.male.27.Architecture.Cancer.xml
3363794,female,23,indUnk,Taurus,..\Data\3363794.female.23.indUnk.Taurus.xml
3363835,female,36,Arts,Scorpio,..\Data\3363835.female.36.Arts.Scorpio.xml
3363848,female,14,indUnk,Capricorn,..\Data\3363848.female.14.indUnk.Capricorn.xml
3363883,male,25,Technology,Aquarius,..\Data\3363883.male.25.Technology.Aquarius.xml
3363947,male,34,Banking,Scorpio,..\Data\3363947.male.34.Banking.Scorpio.xml
3364110,female,15,indUnk,Taurus,..\Data\3364110.female.15.indUnk.Taurus.xml
3364296,male,14,indUnk,Aquarius,..\Data\3364296.male.14.indUnk.Aquarius.xml
3364574,female,14,Student,Libra,..\Data\3364574.female.14.Student.Libra.xml
3364588,male,15,indUnk,Pisces,..\Data\3364588.male.15.indUnk.Pisces.xml
3364640,female,26,InvestmentBanking,Sagittarius,..\Data\3364640.female.26.InvestmentBanking.Sagittarius.xml
3364899,male,17,Student,Sagittarius,..\Data\3364899.male.17.Student.Sagittarius.xml
3364922,female,16,Student,Capricorn,..\Data\3364922.female.16.Student.Capricorn.xml
3364931,male,16,Student,Virgo,..\Data\3364931.male.16.Student.Virgo.xml
3365015,male,16,Science,Leo,..\Data\3365015.male.16.Science.Leo.xml
3365054,female,25,Non-Profit,Taurus,..\Data\3365054.female.25.Non-Profit.Taurus.xml
3365143,female,24,indUnk,Capricorn,..\Data\3365143.female.24.indUnk.Capricorn.xml
3365250,male,43,indUnk,Libra,..\Data\3365250.male.43.indUnk.Libra.xml
3365274,male,24,Arts,Virgo,..\Data\3365274.male.24.Arts.Virgo.xml
3365328,male,16,Student,Cancer,..\Data\3365328.male.16.Student.Cancer.xml
3365476,female,16,indUnk,Cancer,..\Data\3365476.female.16.indUnk.Cancer.xml
3365495,male,23,Consulting,Capricorn,..\Data\3365495.male.23.Consulting.Capricorn.xml
3365547,male,17,indUnk,Scorpio,..\Data\3365547.male.17.indUnk.Scorpio.xml
3365597,male,16,Student,Virgo,..\Data\3365597.male.16.Student.Virgo.xml
3365646,male,35,indUnk,Aries,..\Data\3365646.male.35.indUnk.Aries.xml
3365681,male,15,Sports-Recreation,Aquarius,..\Data\3365681.male.15.Sports-Recreation.Aquarius.xml
3365733,female,15,Student,Taurus,..\Data\3365733.female.15.Student.Taurus.xml
3365858,female,17,indUnk,Aquarius,..\Data\3365858.female.17.indUnk.Aquarius.xml
3365937,female,27,Non-Profit,Capricorn,..\Data\3365937.female.27.Non-Profit.Capricorn.xml
3366087,male,14,Student,Pisces,..\Data\3366087.male.14.Student.Pisces.xml
3366182,female,38,Arts,Virgo,..\Data\3366182.female.38.Arts.Virgo.xml
3366230,male,26,Government,Pisces,..\Data\3366230.male.26.Government.Pisces.xml
3366243,female,27,indUnk,Libra,..\Data\3366243.female.27.indUnk.Libra.xml
3366250,female,15,Student,Libra,..\Data\3366250.female.15.Student.Libra.xml
3366444,male,16,Student,Taurus,..\Data\3366444.male.16.Student.Taurus.xml
3366496,male,26,Internet,Scorpio,..\Data\3366496.male.26.Internet.Scorpio.xml
3366576,male,35,Fashion,Cancer,..\Data\3366576.male.35.Fashion.Cancer.xml
3366748,female,26,indUnk,Cancer,..\Data\3366748.female.26.indUnk.Cancer.xml
3366803,male,24,Technology,Cancer,..\Data\3366803.male.24.Technology.Cancer.xml
3366891,male,23,indUnk,Aquarius,..\Data\3366891.male.23.indUnk.Aquarius.xml
3366901,female,24,Law,Leo,..\Data\3366901.female.24.Law.Leo.xml
3366925,male,34,indUnk,Virgo,..\Data\3366925.male.34.indUnk.Virgo.xml
3366968,male,23,indUnk,Taurus,..\Data\3366968.male.23.indUnk.Taurus.xml
3366974,male,17,Student,Libra,..\Data\3366974.male.17.Student.Libra.xml
3367064,female,26,indUnk,Taurus,..\Data\3367064.female.26.indUnk.Taurus.xml
3367100,male,39,Communications-Media,Libra,..\Data\3367100.male.39.Communications-Media.Libra.xml
3367290,female,16,Education,Taurus,..\Data\3367290.female.16.Education.Taurus.xml
3367301,male,26,Telecommunications,Cancer,..\Data\3367301.male.26.Telecommunications.Cancer.xml
3367307,female,23,Education,Cancer,..\Data\3367307.female.23.Education.Cancer.xml
3367322,female,26,Consulting,Pisces,..\Data\3367322.female.26.Consulting.Pisces.xml
3367333,female,23,Student,Virgo,..\Data\3367333.female.23.Student.Virgo.xml
3367343,female,17,indUnk,Capricorn,..\Data\3367343.female.17.indUnk.Capricorn.xml
3367344,female,23,indUnk,Taurus,..\Data\3367344.female.23.indUnk.Taurus.xml
3367430,male,27,Arts,Cancer,..\Data\3367430.male.27.Arts.Cancer.xml
3367490,female,23,Marketing,Libra,..\Data\3367490.female.23.Marketing.Libra.xml
3367525,male,23,Technology,Libra,..\Data\3367525.male.23.Technology.Libra.xml
3367542,female,23,Construction,Pisces,..\Data\3367542.female.23.Construction.Pisces.xml
3367633,male,27,Technology,Taurus,..\Data\3367633.male.27.Technology.Taurus.xml
3367660,male,27,Accounting,Virgo,..\Data\3367660.male.27.Accounting.Virgo.xml
3367818,female,25,Tourism,Capricorn,..\Data\3367818.female.25.Tourism.Capricorn.xml
3367858,female,25,indUnk,Scorpio,..\Data\3367858.female.25.indUnk.Scorpio.xml
3367897,female,16,HumanResources,Scorpio,..\Data\3367897.female.16.HumanResources.Scorpio.xml
3367942,male,23,Government,Libra,..\Data\3367942.male.23.Government.Libra.xml
3368072,female,23,indUnk,Scorpio,..\Data\3368072.female.23.indUnk.Scorpio.xml
3368076,female,24,Advertising,Libra,..\Data\3368076.female.24.Advertising.Libra.xml
3368101,male,17,Student,Scorpio,..\Data\3368101.male.17.Student.Scorpio.xml
3368227,male,25,Non-Profit,Sagittarius,..\Data\3368227.male.25.Non-Profit.Sagittarius.xml
3368285,male,27,Tourism,Leo,..\Data\3368285.male.27.Tourism.Leo.xml
3368311,male,26,indUnk,Virgo,..\Data\3368311.male.26.indUnk.Virgo.xml
3368331,female,34,Education,Sagittarius,..\Data\3368331.female.34.Education.Sagittarius.xml
3368392,male,14,Student,Capricorn,..\Data\3368392.male.14.Student.Capricorn.xml
3368442,female,25,Communications-Media,Cancer,..\Data\3368442.female.25.Communications-Media.Cancer.xml
3368471,male,17,BusinessServices,Scorpio,..\Data\3368471.male.17.BusinessServices.Scorpio.xml
3368515,male,37,indUnk,Scorpio,..\Data\3368515.male.37.indUnk.Scorpio.xml
3368521,female,15,indUnk,Gemini,..\Data\3368521.female.15.indUnk.Gemini.xml
3368556,male,37,indUnk,Virgo,..\Data\3368556.male.37.indUnk.Virgo.xml
3368570,female,24,Advertising,Scorpio,..\Data\3368570.female.24.Advertising.Scorpio.xml
3368611,female,14,Student,Libra,..\Data\3368611.female.14.Student.Libra.xml
3368641,male,39,Education,Pisces,..\Data\3368641.male.39.Education.Pisces.xml
3368679,male,23,indUnk,Pisces,..\Data\3368679.male.23.indUnk.Pisces.xml
3368807,male,24,Arts,Gemini,..\Data\3368807.male.24.Arts.Gemini.xml
3368846,female,15,Student,Taurus,..\Data\3368846.female.15.Student.Taurus.xml
3368908,male,33,indUnk,Pisces,..\Data\3368908.male.33.indUnk.Pisces.xml
3368918,female,13,indUnk,Virgo,..\Data\3368918.female.13.indUnk.Virgo.xml
3369054,male,25,Arts,Virgo,..\Data\3369054.male.25.Arts.Virgo.xml
3369078,female,27,Advertising,Gemini,..\Data\3369078.female.27.Advertising.Gemini.xml
3369231,female,17,Student,Capricorn,..\Data\3369231.female.17.Student.Capricorn.xml
3369388,male,16,indUnk,Scorpio,..\Data\3369388.male.16.indUnk.Scorpio.xml
3369489,male,16,indUnk,Libra,..\Data\3369489.male.16.indUnk.Libra.xml
3369531,male,27,indUnk,Pisces,..\Data\3369531.male.27.indUnk.Pisces.xml
3369590,male,24,Science,Cancer,..\Data\3369590.male.24.Science.Cancer.xml
3369637,male,35,Arts,Sagittarius,..\Data\3369637.male.35.Arts.Sagittarius.xml
3369668,male,44,indUnk,Taurus,..\Data\3369668.male.44.indUnk.Taurus.xml
3369833,male,23,Tourism,Sagittarius,..\Data\3369833.male.23.Tourism.Sagittarius.xml
3369835,male,25,Telecommunications,Taurus,..\Data\3369835.male.25.Telecommunications.Taurus.xml
3369840,female,44,Accounting,Taurus,..\Data\3369840.female.44.Accounting.Taurus.xml
3370045,male,14,indUnk,Virgo,..\Data\3370045.male.14.indUnk.Virgo.xml
3370106,male,34,Education,Cancer,..\Data\3370106.male.34.Education.Cancer.xml
3370118,female,23,Agriculture,Leo,..\Data\3370118.female.23.Agriculture.Leo.xml
3370124,male,15,Student,Sagittarius,..\Data\3370124.male.15.Student.Sagittarius.xml
3370275,female,17,Automotive,Aquarius,..\Data\3370275.female.17.Automotive.Aquarius.xml
3370305,female,26,indUnk,Pisces,..\Data\3370305.female.26.indUnk.Pisces.xml
3370336,female,23,indUnk,Scorpio,..\Data\3370336.female.23.indUnk.Scorpio.xml
3370344,female,15,indUnk,Pisces,..\Data\3370344.female.15.indUnk.Pisces.xml
3370427,female,16,Student,Leo,..\Data\3370427.female.16.Student.Leo.xml
3370474,male,17,Student,Pisces,..\Data\3370474.male.17.Student.Pisces.xml
3370481,female,15,Student,Aries,..\Data\3370481.female.15.Student.Aries.xml
3370509,male,16,Student,Taurus,..\Data\3370509.male.16.Student.Taurus.xml
3370571,female,24,indUnk,Aquarius,..\Data\3370571.female.24.indUnk.Aquarius.xml
3370577,male,16,Student,Aquarius,..\Data\3370577.male.16.Student.Aquarius.xml
3370628,female,16,Student,Leo,..\Data\3370628.female.16.Student.Leo.xml
3370660,female,15,Student,Scorpio,..\Data\3370660.female.15.Student.Scorpio.xml
3370699,male,25,Government,Taurus,..\Data\3370699.male.25.Government.Taurus.xml
3370751,male,15,Student,Taurus,..\Data\3370751.male.15.Student.Taurus.xml
3370825,male,14,indUnk,Scorpio,..\Data\3370825.male.14.indUnk.Scorpio.xml
3370842,female,14,indUnk,Capricorn,..\Data\3370842.female.14.indUnk.Capricorn.xml
3371009,male,24,Chemicals,Scorpio,..\Data\3371009.male.24.Chemicals.Scorpio.xml
3371035,male,14,indUnk,Sagittarius,..\Data\3371035.male.14.indUnk.Sagittarius.xml
3371063,male,15,indUnk,Aquarius,..\Data\3371063.male.15.indUnk.Aquarius.xml
3371068,male,17,Student,Leo,..\Data\3371068.male.17.Student.Leo.xml
3371144,male,16,indUnk,Sagittarius,..\Data\3371144.male.16.indUnk.Sagittarius.xml
3371185,female,15,Student,Taurus,..\Data\3371185.female.15.Student.Taurus.xml
3371211,female,26,Arts,Sagittarius,..\Data\3371211.female.26.Arts.Sagittarius.xml
3371255,male,15,Student,Pisces,..\Data\3371255.male.15.Student.Pisces.xml
3371295,female,16,indUnk,Virgo,..\Data\3371295.female.16.indUnk.Virgo.xml
3371325,female,25,Technology,Libra,..\Data\3371325.female.25.Technology.Libra.xml
3371347,male,23,indUnk,Gemini,..\Data\3371347.male.23.indUnk.Gemini.xml
3371386,male,17,Education,Pisces,..\Data\3371386.male.17.Education.Pisces.xml
3371575,male,23,Technology,Pisces,..\Data\3371575.male.23.Technology.Pisces.xml
3371580,male,15,indUnk,Capricorn,..\Data\3371580.male.15.indUnk.Capricorn.xml
3371593,female,26,indUnk,Cancer,..\Data\3371593.female.26.indUnk.Cancer.xml
3371618,female,15,indUnk,Pisces,..\Data\3371618.female.15.indUnk.Pisces.xml
3371672,female,15,Arts,Aries,..\Data\3371672.female.15.Arts.Aries.xml
3371688,female,15,Student,Virgo,..\Data\3371688.female.15.Student.Virgo.xml
3371714,female,25,Arts,Capricorn,..\Data\3371714.female.25.Arts.Capricorn.xml
3371848,female,25,Advertising,Taurus,..\Data\3371848.female.25.Advertising.Taurus.xml
3371887,male,15,Student,Capricorn,..\Data\3371887.male.15.Student.Capricorn.xml
3371985,female,16,Student,Virgo,..\Data\3371985.female.16.Student.Virgo.xml
3372051,female,13,Student,Virgo,..\Data\3372051.female.13.Student.Virgo.xml
3372058,male,40,indUnk,Cancer,..\Data\3372058.male.40.indUnk.Cancer.xml
3372062,female,25,indUnk,Taurus,..\Data\3372062.female.25.indUnk.Taurus.xml
3372139,female,14,Environment,Scorpio,..\Data\3372139.female.14.Environment.Scorpio.xml
3372184,male,26,Communications-Media,Pisces,..\Data\3372184.male.26.Communications-Media.Pisces.xml
3372202,female,14,Student,Aries,..\Data\3372202.female.14.Student.Aries.xml
3372304,male,27,Communications-Media,Virgo,..\Data\3372304.male.27.Communications-Media.Virgo.xml
3372326,female,33,indUnk,Virgo,..\Data\3372326.female.33.indUnk.Virgo.xml
3372328,male,26,Arts,Cancer,..\Data\3372328.male.26.Arts.Cancer.xml
3372401,male,25,indUnk,Cancer,..\Data\3372401.male.25.indUnk.Cancer.xml
3372468,female,17,Student,Leo,..\Data\3372468.female.17.Student.Leo.xml
3372505,male,33,Government,Libra,..\Data\3372505.male.33.Government.Libra.xml
3372537,male,17,Student,Taurus,..\Data\3372537.male.17.Student.Taurus.xml
3372584,male,38,Technology,Aries,..\Data\3372584.male.38.Technology.Aries.xml
3372794,female,25,indUnk,Aries,..\Data\3372794.female.25.indUnk.Aries.xml
